,startday,收取费用(元)
2413,21/5/2018,14
2414,10/5/2018,14
2415,17/5/2018,14
2416,4/5/2018,14
2417,13/5/2018,14
2418,17/5/2018,14
2419,25/5/2018,14
2420,13/5/2018,14
2421,21/5/2018,14
2422,2/5/2018,14
2423,10/5/2018,14
2424,13/5/2018,14
2425,29/5/2018,14
2426,30/5/2018,14
2427,13/5/2018,14
2428,13/5/2018,14
2429,13/5/2018,14
2430,20/5/2018,14
2431,22/5/2018,14
2432,10/5/2018,14
2433,13/5/2018,14
2434,2/5/2018,14
2435,2/5/2018,14
2436,9/5/2018,14
2437,10/5/2018,14
2438,11/5/2018,14
2439,29/5/2018,14
2440,10/5/2018,14
2441,20/5/2018,14
2442,30/5/2018,14
2443,20/5/2018,14
2444,21/5/2018,14
2445,22/5/2018,14
2446,3/5/2018,14
2447,30/5/2018,14
2448,9/5/2018,14
2449,13/5/2018,14
2450,26/5/2018,14
2451,12/5/2018,14
2452,20/5/2018,14
2453,21/5/2018,14
2454,23/5/2018,14
2455,13/5/2018,14
2456,26/5/2018,14
2457,6/5/2018,14
2458,21/5/2018,14
2459,17/5/2018,14
2460,31/5/2018,14
2461,28/5/2018,14
2462,30/5/2018,14
2463,13/5/2018,14
2464,13/5/2018,14
2465,19/5/2018,14
2466,24/5/2018,14
2467,30/5/2018,14
2468,7/5/2018,14
2469,13/5/2018,14
2470,22/5/2018,14
2471,3/5/2018,14
2472,7/5/2018,14
2473,17/5/2018,14
2474,25/5/2018,14
2475,6/5/2018,14
2476,22/5/2018,14
2477,25/5/2018,14
2478,13/5/2018,14
2479,22/5/2018,14
2480,17/5/2018,14
2481,12/5/2018,14
2482,23/5/2018,14
2483,14/5/2018,14
2484,17/5/2018,14
2485,21/5/2018,14
2486,22/5/2018,14
2487,19/5/2018,14
2488,22/5/2018,14
2489,29/5/2018,14
2490,13/5/2018,14
2491,14/5/2018,14
2492,21/5/2018,14
2493,7/5/2018,14
2494,23/5/2018,14
2495,25/5/2018,14
2496,30/5/2018,14
2497,7/5/2018,14
2498,13/5/2018,14
2499,23/5/2018,14
2500,30/5/2018,14
2501,19/5/2018,14
2502,22/5/2018,14
2503,26/5/2018,14
2504,31/5/2018,14
2505,23/5/2018,14
2506,26/5/2018,14
2507,31/5/2018,14
2508,10/5/2018,14
2509,13/5/2018,14
2510,19/5/2018,14
2511,28/5/2018,14
2512,17/5/2018,14
2513,31/5/2018,14
2514,16/5/2018,14
2515,28/5/2018,14
2516,8/5/2018,14
2517,16/5/2018,14
2518,20/5/2018,14
2519,13/5/2018,14
2520,9/5/2018,14
2521,22/5/2018,14
2522,25/5/2018,14
2523,8/5/2018,14
2524,17/5/2018,14
2525,13/5/2018,14
2526,12/5/2018,14
2527,24/5/2018,14
2528,4/5/2018,14
2529,20/5/2018,14
2530,21/5/2018,14
2531,9/5/2018,14
2532,29/5/2018,14
2533,30/5/2018,14
2534,10/5/2018,14
2535,21/5/2018,14
2536,25/5/2018,14
2537,12/5/2018,14
2538,17/5/2018,14
2539,21/5/2018,14
2540,6/5/2018,14
2541,9/5/2018,14
2542,10/5/2018,14
2543,13/5/2018,14
2544,25/5/2018,14
2545,11/5/2018,14
2546,22/5/2018,14
2547,7/5/2018,14
2548,7/5/2018,14
2549,19/5/2018,14
2550,10/5/2018,14
2551,14/5/2018,14
2552,20/5/2018,14
2553,21/5/2018,14
2554,13/5/2018,14
2555,8/5/2018,14
2556,22/5/2018,14
2557,17/5/2018,14
2558,7/5/2018,14
2559,31/5/2018,14
2560,3/5/2018,14
2561,17/5/2018,14
2562,13/5/2018,14
2563,15/5/2018,14
2564,8/5/2018,14
2565,10/5/2018,14
2566,13/5/2018,14
2567,13/5/2018,14
2568,29/5/2018,14
2569,21/5/2018,14
2570,12/5/2018,14
2571,19/5/2018,14
2572,17/5/2018,14
2573,21/5/2018,14
2574,25/5/2018,14
2575,3/5/2018,14
2576,12/5/2018,14
2577,19/5/2018,14
2578,20/5/2018,14
2579,25/5/2018,14
2580,30/5/2018,14
2581,6/5/2018,14
2582,14/5/2018,14
2583,20/5/2018,14
2584,9/5/2018,14
2585,12/5/2018,14
2586,13/5/2018,14
2587,14/5/2018,14
2588,8/5/2018,14
2589,30/5/2018,14
2590,9/5/2018,14
2591,30/5/2018,14
2592,31/5/2018,14
2593,10/5/2018,14
2594,26/5/2018,14
2595,13/5/2018,14
2596,13/5/2018,14
2597,24/5/2018,14
2598,13/5/2018,14
2599,4/5/2018,14
2600,20/5/2018,14
2601,17/5/2018,14
2602,22/5/2018,14
2603,6/5/2018,14
2604,6/5/2018,14
2605,20/5/2018,14
2606,20/5/2018,14
2607,10/5/2018,14
2608,17/5/2018,14
2609,8/5/2018,14
2610,12/5/2018,14
2611,15/5/2018,14
2612,25/5/2018,14
2613,13/5/2018,14
2614,25/5/2018,14
2615,6/5/2018,14
2616,17/5/2018,14
2617,2/5/2018,14
2618,3/5/2018,14
2619,31/5/2018,14
2620,16/5/2018,14
2621,17/5/2018,14
2622,25/5/2018,14
2623,13/5/2018,14
2624,23/5/2018,14
2625,30/5/2018,14
2626,2/5/2018,14
2627,10/5/2018,14
2628,20/5/2018,14
2629,29/5/2018,14
2630,20/5/2018,14
2631,20/5/2018,14
2632,21/5/2018,14
2633,21/5/2018,14
2634,22/5/2018,14
2635,13/5/2018,14
2636,15/5/2018,14
2637,20/5/2018,14
2638,8/5/2018,14
2639,16/5/2018,14
2640,25/5/2018,14
2641,17/5/2018,14
2642,17/5/2018,14
2643,10/5/2018,14
2644,13/5/2018,14
2645,23/5/2018,14
2646,5/5/2018,14
2647,22/5/2018,14
2648,10/5/2018,14
2649,25/5/2018,14
2650,10/5/2018,14
2651,12/5/2018,14
2652,4/5/2018,14
2653,12/5/2018,14
2654,19/5/2018,14
2655,12/5/2018,14
2656,12/5/2018,14
2657,13/5/2018,14
2658,16/5/2018,14
2659,21/5/2018,14
2660,26/5/2018,14
2661,13/5/2018,14
2662,19/5/2018,14
2663,23/5/2018,14
2664,20/5/2018,14
2665,20/5/2018,14
2666,29/5/2018,14
2667,13/5/2018,14
2668,17/5/2018,14
2669,26/5/2018,14
2670,20/5/2018,14
2671,8/5/2018,14
2672,17/5/2018,14
2673,9/5/2018,14
2674,13/5/2018,14
2675,13/5/2018,14
2676,18/5/2018,14
2677,3/5/2018,14
2678,10/5/2018,14
2679,17/5/2018,14
2680,20/5/2018,14
2681,25/5/2018,14
2682,2/5/2018,14
2683,22/5/2018,14
2684,29/5/2018,14
2685,13/5/2018,14
2686,26/5/2018,14
2687,13/5/2018,14
2688,19/5/2018,14
2689,24/5/2018,14
2690,2/5/2018,14
2691,15/5/2018,14
2692,2/5/2018,14
2693,31/5/2018,14
2694,23/5/2018,14
2695,13/5/2018,14
2696,14/5/2018,14
2697,17/5/2018,14
2698,20/5/2018,14
2699,26/5/2018,14
2700,28/5/2018,14
2701,11/5/2018,14
2702,15/5/2018,14
2703,20/5/2018,14
2704,23/5/2018,14
2705,8/5/2018,14
2706,13/5/2018,14
2707,22/5/2018,14
2708,11/5/2018,14
2709,8/5/2018,14
2710,9/5/2018,14
2711,22/5/2018,14
2712,25/5/2018,14
2713,30/5/2018,14
2714,13/5/2018,14
2715,20/5/2018,14
2716,23/5/2018,14
2717,20/5/2018,14
2718,28/5/2018,14
2719,7/5/2018,14
2720,26/5/2018,14
2721,20/5/2018,14
2722,23/5/2018,14
2723,13/5/2018,14
2724,19/5/2018,14
2725,19/5/2018,14
2726,26/5/2018,14
2727,10/5/2018,14
2728,23/5/2018,14
2729,27/5/2018,14
2730,8/5/2018,14
2731,10/5/2018,14
2732,13/5/2018,14
2733,16/5/2018,14
2734,30/5/2018,14
2735,9/5/2018,14
2736,25/5/2018,14
2737,29/5/2018,14
2738,9/5/2018,14
2739,20/5/2018,14
2740,17/5/2018,14
2741,20/5/2018,14
2742,13/5/2018,14
2743,20/5/2018,14
2744,19/5/2018,14
2745,26/5/2018,14
2746,7/5/2018,14
2747,20/5/2018,14
2748,14/5/2018,14
2749,20/5/2018,14
2750,10/5/2018,14
2751,20/5/2018,14
2752,10/5/2018,14
2753,10/5/2018,14
2754,10/5/2018,14
2755,13/5/2018,14
2756,15/5/2018,14
2757,30/5/2018,14
2758,15/5/2018,14
2759,26/5/2018,14
2760,14/5/2018,14
2761,4/5/2018,14
2762,26/5/2018,14
2763,3/5/2018,14
2764,13/5/2018,14
2765,28/5/2018,14
2766,20/5/2018,14
2767,29/5/2018,14
2768,30/5/2018,14
2769,7/5/2018,14
2770,12/5/2018,14
2771,17/5/2018,14
2772,22/5/2018,16
2773,31/5/2018,16
2774,4/5/2018,16
2775,9/5/2018,16
2776,23/5/2018,16
2777,26/5/2018,16
2778,10/5/2018,16
2779,10/5/2018,16
2780,11/5/2018,16
2781,10/5/2018,16
2782,19/5/2018,16
2783,13/5/2018,16
2784,15/5/2018,16
2785,20/5/2018,16
2786,25/5/2018,16
2787,26/5/2018,16
2788,29/5/2018,16
2789,8/5/2018,16
2790,21/5/2018,16
2791,13/5/2018,16
2792,21/5/2018,16
2793,23/5/2018,16
2794,3/5/2018,16
2795,13/5/2018,16
2796,19/5/2018,16
2797,21/5/2018,16
2798,12/5/2018,16
2799,19/5/2018,16
2800,9/5/2018,16
2801,17/5/2018,16
2802,22/5/2018,16
2803,3/5/2018,16
2804,17/5/2018,16
2805,17/5/2018,16
2806,8/5/2018,16
2807,10/5/2018,16
2808,19/5/2018,16
2809,23/5/2018,16
2810,25/5/2018,16
2811,25/5/2018,16
2812,17/5/2018,16
2813,14/5/2018,16
2814,25/5/2018,16
2815,13/5/2018,16
2816,17/5/2018,16
2817,11/5/2018,16
2818,21/5/2018,16
2819,25/5/2018,16
2820,6/5/2018,16
2821,17/5/2018,16
2822,3/5/2018,16
2823,14/5/2018,16
2824,20/5/2018,16
2825,8/5/2018,16
2826,30/5/2018,16
2827,10/5/2018,16
2828,24/5/2018,16
2829,24/5/2018,16
2830,13/5/2018,16
2831,23/5/2018,16
2832,16/5/2018,16
2833,10/5/2018,16
2834,25/5/2018,16
2835,26/5/2018,16
2836,10/5/2018,16
2837,17/5/2018,16
2838,25/5/2018,16
2839,6/5/2018,16
2840,7/5/2018,16
2841,10/5/2018,16
2842,21/5/2018,16
2843,31/5/2018,16
2844,28/5/2018,16
2845,25/5/2018,16
2846,17/5/2018,16
2847,11/5/2018,16
2848,13/5/2018,16
2849,26/5/2018,16
2850,10/5/2018,16
2851,16/5/2018,16
2852,17/5/2018,16
2853,19/5/2018,16
2854,13/5/2018,16
2855,21/5/2018,16
2856,30/5/2018,16
2857,13/5/2018,16
2858,20/5/2018,16
2859,20/5/2018,16
2860,9/5/2018,16
2861,12/5/2018,16
2862,25/5/2018,16
2863,3/5/2018,16
2864,19/5/2018,16
2865,19/5/2018,16
2866,10/5/2018,16
2867,13/5/2018,16
2868,23/5/2018,16
2869,24/5/2018,16
2870,24/5/2018,16
2871,19/5/2018,16
2872,7/5/2018,16
2873,13/5/2018,16
2874,21/5/2018,16
2875,23/5/2018,16
2876,11/5/2018,16
2877,21/5/2018,16
2878,10/5/2018,16
2879,30/5/2018,16
2880,23/5/2018,16
2881,2/5/2018,16
2882,14/5/2018,16
2883,24/5/2018,16
2884,8/5/2018,16
2885,13/5/2018,16
2886,15/5/2018,16
2887,15/5/2018,16
2888,23/5/2018,16
2889,30/5/2018,16
2890,10/5/2018,16
2891,14/5/2018,16
2892,22/5/2018,16
2893,24/5/2018,16
2894,13/5/2018,16
2895,20/5/2018,16
2896,21/5/2018,16
2897,31/5/2018,16
2898,8/5/2018,16
2899,10/5/2018,16
2900,15/5/2018,16
2901,21/5/2018,16
2902,25/5/2018,16
2903,13/5/2018,16
2904,21/5/2018,16
2905,23/5/2018,16
2906,25/5/2018,16
2907,20/5/2018,16
2908,3/5/2018,16
2909,17/5/2018,16
2910,30/5/2018,16
2911,21/5/2018,16
2912,13/5/2018,16
2913,13/5/2018,16
2914,14/5/2018,16
2915,25/5/2018,16
2916,28/5/2018,16
2917,30/5/2018,16
2918,9/5/2018,16
2919,30/5/2018,16
2920,15/5/2018,16
2921,6/5/2018,16
2922,20/5/2018,16
2923,12/5/2018,16
2924,13/5/2018,16
2925,31/5/2018,16
2926,11/5/2018,16
2927,31/5/2018,16
2928,13/5/2018,16
2929,19/5/2018,16
2930,20/5/2018,16
2931,22/5/2018,16
2932,8/5/2018,16
2933,7/5/2018,16
2934,19/5/2018,16
2935,21/5/2018,16
2936,30/5/2018,16
2937,26/5/2018,16
2938,8/5/2018,16
2939,21/5/2018,16
2940,11/5/2018,16
2941,14/5/2018,16
2942,21/5/2018,16
2943,13/5/2018,16
2944,17/5/2018,16
2945,20/5/2018,16
2946,21/5/2018,16
2947,9/5/2018,16
2948,2/5/2018,16
2949,11/5/2018,16
2950,10/5/2018,16
2951,11/5/2018,16
2952,9/5/2018,16
2953,10/5/2018,16
2954,13/5/2018,16
2955,11/5/2018,16
2956,13/5/2018,16
2957,19/5/2018,16
2958,7/5/2018,16
2959,8/5/2018,16
2960,10/5/2018,16
2961,26/5/2018,16
2962,6/5/2018,16
2963,19/5/2018,16
2964,20/5/2018,16
2965,17/5/2018,16
2966,20/5/2018,16
2967,21/5/2018,16
2968,23/5/2018,16
2969,7/5/2018,16
2970,24/5/2018,16
2971,29/5/2018,16
2972,9/5/2018,16
2973,13/5/2018,16
2974,24/5/2018,16
2975,20/5/2018,16
2976,24/5/2018,16
2977,8/5/2018,16
2978,25/5/2018,16
2979,12/5/2018,16
2980,13/5/2018,16
2981,6/5/2018,16
2982,10/5/2018,16
2983,10/5/2018,16
2984,23/5/2018,16
2985,14/5/2018,16
2986,13/5/2018,16
2987,13/5/2018,16
2988,17/5/2018,16
2989,21/5/2018,16
2990,23/5/2018,16
2991,13/5/2018,16
2992,10/5/2018,16
2993,10/5/2018,16
2994,13/5/2018,16
2995,8/5/2018,16
2996,22/5/2018,16
2997,13/5/2018,16
2998,13/5/2018,16
2999,25/5/2018,16
3000,8/5/2018,16
3001,20/5/2018,16
3002,17/5/2018,16
3003,5/5/2018,16
3004,21/5/2018,16
3005,20/5/2018,16
3006,20/5/2018,16
3007,13/5/2018,16
3008,13/5/2018,16
3009,21/5/2018,16
3010,14/5/2018,16
3011,30/5/2018,16
3012,9/5/2018,16
3013,20/5/2018,16
3014,23/5/2018,16
3015,25/5/2018,16
3016,7/5/2018,16
3017,10/5/2018,16
3018,10/5/2018,16
3019,21/5/2018,16
3020,10/5/2018,16
3021,12/5/2018,16
3022,21/5/2018,16
3023,7/5/2018,16
3024,13/5/2018,16
3025,15/5/2018,16
3026,10/5/2018,16
3027,19/5/2018,16
3028,7/5/2018,16
3029,17/5/2018,16
3030,21/5/2018,16
3031,24/5/2018,16
3032,7/5/2018,16
3033,31/5/2018,16
3034,9/5/2018,16
3035,21/5/2018,16
3036,13/5/2018,16
3037,14/5/2018,16
3038,26/5/2018,16
3039,7/5/2018,16
3040,13/5/2018,16
3041,11/5/2018,16
3042,13/5/2018,16
3043,12/5/2018,16
3044,26/5/2018,16
3045,20/5/2018,16
3046,31/5/2018,16
3047,2/5/2018,16
3048,9/5/2018,16
3049,13/5/2018,16
3050,17/5/2018,16
3051,26/5/2018,16
3052,30/5/2018,16
3053,10/5/2018,16
3054,6/5/2018,16
3055,12/5/2018,16
3056,25/5/2018,16
3057,21/5/2018,16
3058,4/5/2018,16
3059,23/5/2018,16
3060,6/5/2018,16
3061,10/5/2018,16
3062,17/5/2018,16
3063,29/5/2018,16
3064,12/5/2018,16
3065,16/5/2018,16
3066,19/5/2018,16
3067,25/5/2018,16
3068,25/5/2018,16
3069,31/5/2018,16
3070,20/5/2018,16
3071,22/5/2018,16
3072,10/5/2018,16
3073,13/5/2018,16
3074,10/5/2018,16
3075,29/5/2018,16
3076,8/5/2018,16
3077,6/5/2018,16
3078,13/5/2018,16
3079,19/5/2018,16
3080,7/5/2018,16
3081,26/5/2018,16
3082,26/5/2018,16
3083,8/5/2018,16
3084,8/5/2018,16
3085,17/5/2018,16
3086,13/5/2018,16
3087,3/5/2018,16
3088,17/5/2018,16
3089,21/5/2018,16
3090,13/5/2018,16
3091,16/5/2018,16
3092,25/5/2018,16
3093,29/5/2018,16
3094,30/5/2018,16
3095,22/5/2018,16
3096,26/5/2018,16
3097,29/5/2018,16
3098,13/5/2018,16
3099,13/5/2018,16
3100,22/5/2018,16
3101,24/5/2018,16
3102,19/5/2018,16
3103,10/5/2018,16
3104,22/5/2018,16
3105,13/5/2018,16
3106,13/5/2018,16
3107,10/5/2018,16
3108,10/5/2018,16
3109,15/5/2018,16
3110,13/5/2018,16
3111,30/5/2018,16
3112,24/5/2018,16
3113,28/5/2018,16
3114,9/5/2018,16
3115,29/5/2018,16
3116,9/5/2018,16
3117,30/5/2018,16
3118,26/5/2018,16
3119,13/5/2018,16
3120,20/5/2018,16
3121,21/5/2018,16
3122,26/5/2018,16
3123,26/5/2018,16
3124,13/5/2018,16
3125,2/5/2018,16
3126,13/5/2018,16
3127,25/5/2018,16
3128,9/5/2018,16
3129,10/5/2018,16
3130,19/5/2018,16
3131,12/5/2018,16
3132,30/5/2018,16
3133,30/5/2018,16
3134,20/5/2018,16
3135,21/5/2018,16
3136,23/5/2018,16
3137,9/5/2018,16
3138,9/5/2018,16
3139,13/5/2018,16
3140,21/5/2018,16
3141,23/5/2018,16
3142,26/5/2018,16
3143,19/5/2018,16
3144,9/5/2018,16
3145,29/5/2018,16
3146,17/5/2018,16
3147,13/5/2018,16
3148,13/5/2018,16
3149,19/5/2018,16
3150,19/5/2018,16
3151,21/5/2018,16
3152,2/5/2018,16
3153,30/5/2018,16
3154,30/5/2018,16
3155,9/5/2018,16
3156,9/5/2018,16
3157,25/5/2018,16
3158,30/5/2018,16
3159,12/5/2018,16
3160,31/5/2018,16
3161,20/5/2018,16
3162,23/5/2018,16
3163,24/5/2018,16
3164,13/5/2018,16
3165,17/5/2018,16
3166,19/5/2018,16
3167,19/5/2018,16
3168,26/5/2018,16
3169,3/5/2018,16
3170,9/5/2018,16
3171,13/5/2018,16
3172,19/5/2018,16
3173,7/5/2018,16
3174,10/5/2018,16
3175,10/5/2018,16
3176,19/5/2018,16
3177,13/5/2018,16
3178,6/5/2018,16
3179,13/5/2018,16
3180,10/5/2018,16
3181,29/5/2018,16
3182,11/5/2018,16
3183,16/5/2018,16
3184,20/5/2018,16
3185,17/5/2018,16
3186,30/5/2018,16
3187,19/5/2018,16
3188,9/5/2018,16
3189,29/5/2018,16
3190,8/5/2018,16
3191,13/5/2018,16
3192,30/5/2018,16
3193,9/5/2018,16
3194,11/5/2018,16
3195,13/5/2018,16
3196,13/5/2018,16
3197,13/5/2018,16
3198,20/5/2018,16
3199,31/5/2018,16
3200,10/5/2018,16
3201,10/5/2018,16
3202,20/5/2018,16
3203,21/5/2018,16
3204,13/5/2018,16
3205,6/5/2018,16
3206,10/5/2018,16
3207,21/5/2018,16
3208,13/5/2018,16
3209,19/5/2018,16
3210,26/5/2018,16
3211,2/5/2018,16
3212,4/5/2018,16
3213,8/5/2018,16
3214,19/5/2018,16
3215,20/5/2018,16
3216,24/5/2018,16
3217,6/5/2018,16
3218,12/5/2018,16
3219,19/5/2018,16
3220,26/5/2018,16
3221,30/5/2018,16
3222,19/5/2018,16
3223,20/5/2018,16
3224,13/5/2018,16
3225,24/5/2018,16
3226,9/5/2018,16
3227,21/5/2018,16
3228,31/5/2018,16
3229,2/5/2018,16
3230,20/5/2018,16
3231,10/5/2018,16
3232,17/5/2018,16
3233,30/5/2018,16
3234,8/5/2018,16
3235,9/5/2018,16
3236,26/5/2018,16
3237,13/5/2018,16
3238,10/5/2018,16
3239,21/5/2018,16
3240,10/5/2018,16
3241,13/5/2018,16
3242,19/5/2018,16
3243,11/5/2018,16
3244,13/5/2018,16
3245,16/5/2018,16
3246,26/5/2018,16
3247,16/5/2018,16
3248,20/5/2018,16
3249,2/5/2018,16
3250,25/5/2018,16
3251,25/5/2018,16
3252,29/5/2018,16
3253,10/5/2018,16
3254,13/5/2018,16
3255,31/5/2018,16
3256,22/5/2018,16
3257,10/5/2018,16
3258,13/5/2018,16
3259,20/5/2018,16
3260,13/5/2018,16
3261,19/5/2018,16
3262,13/5/2018,16
3263,19/5/2018,16
3264,25/5/2018,16
3265,10/5/2018,16
3266,11/5/2018,16
3267,19/5/2018,16
3268,17/5/2018,16
3269,9/5/2018,16
3270,10/5/2018,16
3271,13/5/2018,16
3272,13/5/2018,16
3273,17/5/2018,16
3274,10/5/2018,16
3275,19/5/2018,16
3276,19/5/2018,16
3277,20/5/2018,16
3278,10/5/2018,16
3279,13/5/2018,16
3280,13/5/2018,16
3281,14/5/2018,16
3282,13/5/2018,16
3283,24/5/2018,16
3284,31/5/2018,16
3285,13/5/2018,16
3286,19/5/2018,16
3287,25/5/2018,16
3288,21/5/2018,16
3289,30/5/2018,16
3290,10/5/2018,16
3291,11/5/2018,16
3292,21/5/2018,16
3293,8/5/2018,16
3294,20/5/2018,16
3295,2/5/2018,16
3296,10/5/2018,16
3297,13/5/2018,16
3298,26/5/2018,16
3299,20/5/2018,16
3300,21/5/2018,16
3301,21/5/2018,16
3302,10/5/2018,16
3303,13/5/2018,16
3304,17/5/2018,16
3305,21/5/2018,16
3306,22/5/2018,16
3307,30/5/2018,16
3308,20/5/2018,16
3309,13/5/2018,16
3310,13/5/2018,16
3311,30/5/2018,16
3312,10/5/2018,16
3313,10/5/2018,16
3314,19/5/2018,16
3315,13/5/2018,16
3316,15/5/2018,16
3317,12/5/2018,16
3318,20/5/2018,16
3319,25/5/2018,16
3320,31/5/2018,16
3321,13/5/2018,16
3322,13/5/2018,16
3323,12/5/2018,16
3324,22/5/2018,16
3325,7/5/2018,16
3326,10/5/2018,16
3327,16/5/2018,16
3328,19/5/2018,16
3329,21/5/2018,16
3330,10/5/2018,16
3331,28/5/2018,16
3332,13/5/2018,16
3333,17/5/2018,16
3334,2/5/2018,16
3335,20/5/2018,16
3336,31/5/2018,16
3337,9/5/2018,16
3338,19/5/2018,16
3339,29/5/2018,16
3340,30/5/2018,16
3341,31/5/2018,16
3342,10/5/2018,16
3343,13/5/2018,16
3344,19/5/2018,16
3345,8/5/2018,16
3346,25/5/2018,16
3347,10/5/2018,16
3348,10/5/2018,16
3349,16/5/2018,16
3350,22/5/2018,16
3351,30/5/2018,16
3352,19/5/2018,16
3353,21/5/2018,16
3354,13/5/2018,16
3355,14/5/2018,16
3356,21/5/2018,16
3357,30/5/2018,16
3358,19/5/2018,16
3359,20/5/2018,16
3360,14/5/2018,16
3361,21/5/2018,16
3362,13/5/2018,16
3363,19/5/2018,16
3364,22/5/2018,16
3365,26/5/2018,16
3366,13/5/2018,16
3367,17/5/2018,16
3368,21/5/2018,16
3369,13/5/2018,16
3370,8/5/2018,16
3371,13/5/2018,16
3372,15/5/2018,16
3373,8/5/2018,16
3374,13/5/2018,16
3375,25/5/2018,16
3376,9/5/2018,16
3377,9/5/2018,16
3378,19/5/2018,16
3379,21/5/2018,16
3380,25/5/2018,16
3381,13/5/2018,16
3382,14/5/2018,16
3383,29/5/2018,16
3384,31/5/2018,16
3385,19/5/2018,16
3386,24/5/2018,16
3387,30/5/2018,16
3388,7/5/2018,16
3389,28/5/2018,16
3390,31/5/2018,16
3391,19/5/2018,16
3392,20/5/2018,16
3393,7/5/2018,16
3394,10/5/2018,16
3395,2/5/2018,16
3396,7/5/2018,16
3397,13/5/2018,16
3398,14/5/2018,16
3399,23/5/2018,16
3400,25/5/2018,16
3401,13/5/2018,16
3402,26/5/2018,16
3403,17/5/2018,16
3404,22/5/2018,16
3405,13/5/2018,16
3406,29/5/2018,16
3407,11/5/2018,16
3408,19/5/2018,16
3409,30/5/2018,16
3410,10/5/2018,16
3411,19/5/2018,16
3412,24/5/2018,16
3413,19/5/2018,16
3414,22/5/2018,16
3415,13/5/2018,16
3416,13/5/2018,16
3417,19/5/2018,16
3418,8/5/2018,16
3419,13/5/2018,16
3420,16/5/2018,16
3421,9/5/2018,16
3422,11/5/2018,16
3423,19/5/2018,16
3424,8/5/2018,16
3425,9/5/2018,16
3426,17/5/2018,16
3427,24/5/2018,16
3428,19/5/2018,16
3429,25/5/2018,16
3430,26/5/2018,16
3431,29/5/2018,16
3432,13/5/2018,16
3433,13/5/2018,16
3434,20/5/2018,16
3435,21/5/2018,16
3436,3/5/2018,16
3437,10/5/2018,16
3438,17/5/2018,16
3439,19/5/2018,16
3440,13/5/2018,16
3441,21/5/2018,16
3442,2/5/2018,16
3443,26/5/2018,16
3444,17/5/2018,16
3445,17/5/2018,16
3446,26/5/2018,16
3447,8/5/2018,16
3448,22/5/2018,16
3449,9/5/2018,16
3450,21/5/2018,16
3451,13/5/2018,16
3452,20/5/2018,16
3453,9/5/2018,16
3454,23/5/2018,16
3455,25/5/2018,16
3456,2/5/2018,16
3457,9/5/2018,16
3458,9/5/2018,16
3459,13/5/2018,16
3460,24/5/2018,16
3461,13/5/2018,16
3462,13/5/2018,16
3463,21/5/2018,16
3464,17/5/2018,16
3465,30/5/2018,16
3466,19/5/2018,16
3467,21/5/2018,16
3468,12/5/2018,16
3469,20/5/2018,16
3470,16/5/2018,16
3471,19/5/2018,16
3472,16/5/2018,16
3473,21/5/2018,16
3474,23/5/2018,16
3475,9/5/2018,16
3476,17/5/2018,16
3477,22/5/2018,16
3478,22/5/2018,16
3479,31/5/2018,16
3480,31/5/2018,16
3481,30/5/2018,16
3482,9/5/2018,16
3483,17/5/2018,16
3484,19/5/2018,16
3485,13/5/2018,16
3486,21/5/2018,16
3487,23/5/2018,16
3488,22/5/2018,16
3489,30/5/2018,16
3490,12/5/2018,16
3491,7/5/2018,16
3492,22/5/2018,16
3493,10/5/2018,16
3494,19/5/2018,16
3495,9/5/2018,16
3496,9/5/2018,16
3497,12/5/2018,16
3498,13/5/2018,16
3499,19/5/2018,16
3500,30/5/2018,16
3501,9/5/2018,16
3502,10/5/2018,16
3503,11/5/2018,16
3504,16/5/2018,16
3505,11/5/2018,16
3506,21/5/2018,16
3507,24/5/2018,16
3508,19/5/2018,16
3509,28/5/2018,16
3510,13/5/2018,16
3511,13/5/2018,16
3512,5/5/2018,16
3513,13/5/2018,16
3514,6/5/2018,16
3515,9/5/2018,16
3516,13/5/2018,16
3517,19/5/2018,16
3518,10/5/2018,16
3519,19/5/2018,16
3520,7/5/2018,16
3521,12/5/2018,16
3522,19/5/2018,16
3523,13/5/2018,16
3524,16/5/2018,16
3525,25/5/2018,16
3526,19/5/2018,16
3527,13/5/2018,16
3528,19/5/2018,16
3529,30/5/2018,16
3530,8/5/2018,16
3531,11/5/2018,16
3532,13/5/2018,16
3533,13/5/2018,16
3534,20/5/2018,16
3535,24/5/2018,16
3536,26/5/2018,16
3537,23/5/2018,16
3538,2/5/2018,16
3539,7/5/2018,16
3540,13/5/2018,16
3541,20/5/2018,16
3542,12/5/2018,16
3543,26/5/2018,16
3544,30/5/2018,16
3545,10/5/2018,16
3546,19/5/2018,16
3547,24/5/2018,16
3548,13/5/2018,16
3549,25/5/2018,16
3550,9/5/2018,16
3551,2/5/2018,16
3552,2/5/2018,16
3553,13/5/2018,16
3554,19/5/2018,16
3555,20/5/2018,16
3556,23/5/2018,16
3557,21/5/2018,16
3558,19/5/2018,16
3559,10/5/2018,16
3560,13/5/2018,16
3561,17/5/2018,16
3562,26/5/2018,16
3563,9/5/2018,16
3564,10/5/2018,16
3565,13/5/2018,16
3566,26/5/2018,16
3567,17/5/2018,16
3568,26/5/2018,16
3569,13/5/2018,16
3570,17/5/2018,16
3571,9/5/2018,16
3572,19/5/2018,16
3573,30/5/2018,16
3574,14/5/2018,16
3575,30/5/2018,16
3576,23/5/2018,16
3577,10/5/2018,16
